0.16099655628204346,0.1572655886411667,0.008672066032886505,-0.06627438217401505,-0.07349596917629242,0.990304708480835,0.04011485353112221,-0.06044397130608559,0.06985302269458771,0.05281320959329605,-0.2940603196620941,0.9517333507537842
-0.006512045860290527,0.019340068101882935,-0.02011704072356224,-0.06682200729846954,-0.0758620873093605,0.9896036982536316,0.009485101327300072,-0.06078096479177475,-0.03617614135146141,0.05191962420940399,-0.2946344316005707,0.9499107599258423
-0.06693791598081589,0.07995905727148056,0.05576101690530777,-0.06792408227920532,-0.07364149391651154,0.9919282793998718,-0.052055906504392624,0.07679226994514465,-0.021099882200360298,0.05424924194812775,-0.2940358519554138,0.953575611114502
-0.21941623091697693,-0.07301965355873108,0.011611366644501686,-0.06626447290182114,-0.07150544226169586,0.9900925159454346,-0.005207821726799011,-0.045660194009542465,0.08516734838485718,0.05247937887907028,-0.2917119264602661,0.9509515762329102
0.1759684979915619,0.12639294564723969,-0.02217417024075985,-0.06391232460737228,-0.07424125075340271,0.9897980690002441,0.07057410478591919,-0.060471612960100174,-0.021418703719973564,0.05244375020265579,-0.2953391671180725,0.9512078762054443
-0.2344965934753418,-0.3013523817062378,-0.04845183342695236,-0.06690779328346252,-0.0840478241443634,0.9561561942100525,-0.05169886350631714,-0.06113538146018982,-0.05127377435564995,0.05396107956767082,-0.290654718875885,0.9500421285629272
0.2834048867225647,-0.20853859186172485,0.02343248948454857,-0.07247313857078552,-0.0665057897567749,1.0156642198562622,-0.18973830342292786,-0.031155657023191452,-0.09643006324768066,0.052458256483078,-0.29480960965156555,0.950468897819519
-0.03684166818857193,-0.026237450540065765,0.05541762709617615,-0.06455449759960175,-0.08133453875780106,0.9776730537414551,-0.051778875291347504,-0.1374741494655609,-0.02084868587553501,0.05174851417541504,-0.2920721471309662,0.9507656693458557
0.2218623161315918,-0.040408387780189514,0.06867850571870804,-0.06685926020145416,-0.07341840863227844,0.9946749210357666,-0.02166636288166046,0.03127097710967064,0.03962751477956772,0.05502195283770561,-0.29226845502853394,0.9515482783317566
0.19038571417331696,0.004952283576130867,-0.037172991782426834,-0.06653661280870438,-0.07133576273918152,0.999938428401947,-0.05184866115450859,-0.07610653340816498,0.08544833958148956,0.04954857379198074,-0.29369375109672546,0.9504011273384094
